time,DRFQ,PR,WRR
0,0,0,0
1,33,32,36
2,70,68,72
3,95,107,111
4,116,140,151
5,137,180,195
6,165,232,239
7,190,283,283
8,212,336,327
9,234,384,370
10,258,419,414
11,279,463,458
12,301,498,503
13,324,531,547
14,349,562,591
15,381,592,635
16,414,620,679
17,438,652,723
18,465,696,767
19,486,718,810
20,511,750,855
21,534,780,899
22,560,809,943
23,590,835,987
24,618,863,1031
25,643,888,1075
26,672,918,1119
27,698,945,1163
28,727,975,1207
Avg,25.964285714285715,34.82142857142857,43.107142857142854
