time,DRFQ,PR,WRR
0,0,0,0
1,39,38,64
2,81,69,127
3,123,94,190
4,164,121,259
5,205,149,327
6,247,180,392
7,288,209,456
8,328,236,516
9,370,267,576
10,411,297,635
11,452,329,701
12,493,360,760
13,535,393,815
14,577,437,869
15,618,465,928
16,661,500,983
17,700,539,1039
18,744,570,1105
19,788,618,1171
20,819,654,1241
21,847,694,1300
22,872,735,1357
23,897,768,1415
24,924,806,1470
25,951,840,1528
26,975,882,1583
Avg,37.5,33.92307692307692,60.88461538461539
