time,DRFQ,PR,WRR
0,0,0,0
1,27,33,48
2,64,66,97
3,90,95,156
4,115,137,210
5,139,167,263
6,165,206,315
7,196,246,367
8,222,291,421
9,248,338,476
10,270,378,526
11,294,425,574
12,329,468,624
13,353,506,672
14,378,554,723
15,402,598,772
16,426,640,828
17,450,680,882
18,480,712,933
19,506,757,991
20,533,793,1043
21,558,839,1094
22,584,876,1144
23,614,923,1193
24,636,947,1242
25,663,974,1290
26,691,1000,1339
Avg,26.576923076923077,38.46153846153846,51.5
