time,DRFQ,PR,WRR
0,0,0,0
1,46,50,60
2,91,100,121
3,137,146,182
4,182,199,243
5,225,244,304
6,270,290,365
7,313,336,426
8,357,386,487
9,400,432,547
10,443,483,608
11,488,529,669
12,534,579,730
13,576,626,791
14,621,676,852
15,666,723,913
16,712,770,974
17,757,819,1035
18,800,868,1096
19,847,913,1157
20,889,964,1218
Avg,44.45,48.2,60.9
